from_vertex_id;to_vertex_id;weights;geom
11948;11949;0.102003;LINESTRING(37.684215 55.774382,37.684340 55.774288,37.685178 55.773641)
11948;25408;0.095150;LINESTRING(37.684215 55.774382,37.684340 55.774288,37.685011 55.773653)
16644;16645;0.014873;LINESTRING(37.588988 55.736351,37.588940 55.736313,37.588853 55.736241)
13761;13762;0.012719;LINESTRING(37.570872 55.739337,37.570948 55.739421,37.570963 55.739439)
19761;19763;0.027583;LINESTRING(37.645006 55.746416,37.644883 55.746450,37.644622 55.746537)
24576;24577;0.014115;LINESTRING(37.657881 55.754215,37.657844 55.754306,37.657857 55.754339)
15524;15525;0.048717;LINESTRING(37.650102 55.750606,37.650128 55.750515,37.650230 55.750173)
25388;25386;0.017971;LINESTRING(37.648579 55.768092,37.648510 55.768166,37.648446 55.768235)
5898;5896;0.002957;LINESTRING(37.626016 55.744560,37.625990 55.744555,37.625973 55.744550)
25084;25085;0.004655;LINESTRING(37.602339 55.744284,37.602364 55.744272,37.602397 55.744258)
11135;11133;0.018963;LINESTRING(37.608904 55.773300,37.608952 55.773216,37.609002 55.773139)
2064;2066;0.011077;LINESTRING(37.648973 55.752978,37.649032 55.752976,37.649150 55.752976)
20941;20942;0.036254;LINESTRING(37.679861 55.750214,37.679967 55.750476,37.679983 55.750533)
19266;19264;0.014906;LINESTRING(37.605255 55.770519,37.605236 55.770566,37.605202 55.770650)
15448;15450;0.033506;LINESTRING(37.668510 55.763525,37.668827 55.763532,37.669045 55.763537)
922;923;0.010320;LINESTRING(37.628260 55.768432,37.628339 55.768435,37.628425 55.768439)
3193;3224;0.017070;LINESTRING(37.590609 55.763930,37.590570 55.763956,37.590643 55.764068)
3193;3225;0.007080;LINESTRING(37.590609 55.763930,37.590570 55.763956,37.590542 55.763931)
16236;16237;0.058789;LINESTRING(37.582683 55.758258,37.581874 55.758403,37.581783 55.758405)
25524;25525;0.002988;LINESTRING(37.601762 55.744547,37.601786 55.744544,37.601807 55.744539)
24386;16140;0.036255;LINESTRING(37.650929 55.773424,37.650585 55.773318,37.650421 55.773267)
24386;16810;0.035090;LINESTRING(37.650929 55.773424,37.650585 55.773318,37.650668 55.773235)
13317;7596;0.006398;LINESTRING(37.646368 55.767916,37.646387 55.767911,37.646463 55.767927)
4996;4997;0.026814;LINESTRING(37.589563 55.753824,37.589537 55.753765,37.589459 55.753590)
14881;14879;0.027852;LINESTRING(37.592438 55.741032,37.592158 55.740922,37.592071 55.740890)
14881;7332;0.024633;LINESTRING(37.592438 55.741032,37.592158 55.740922,37.592192 55.740900)
16838;16839;0.007944;LINESTRING(37.567187 55.730121,37.567255 55.730151,37.567289 55.730164)
22531;22532;0.006964;LINESTRING(37.634630 55.754354,37.634601 55.754403,37.634594 55.754413)
4478;4480;0.035146;LINESTRING(37.597158 55.735339,37.596998 55.735419,37.596737 55.735548)
23988;23989;0.049312;LINESTRING(37.614118 55.730231,37.613968 55.730236,37.613331 55.730252)
8453;8451;0.019068;LINESTRING(37.685942 55.745017,37.686029 55.744997,37.686225 55.744952)
20861;20863;0.060856;LINESTRING(37.683027 55.749101,37.682459 55.748705,37.682405 55.748682)
5037;5038;0.005610;LINESTRING(37.567791 55.751182,37.567810 55.751205,37.567841 55.751223)
7670;7668;0.005631;LINESTRING(37.627630 55.734794,37.627662 55.734797,37.627719 55.734802)
3568;3569;0.006854;LINESTRING(37.627345 55.732739,37.627359 55.732766,37.627376 55.732799)
8650;8651;0.050637;LINESTRING(37.618929 55.745054,37.618385 55.744863,37.618251 55.744806)
19306;19304;0.048800;LINESTRING(37.596640 55.775752,37.596759 55.775691,37.597214 55.775455)
3653;3654;0.004886;LINESTRING(37.635467 55.744803,37.635442 55.744824,37.635423 55.744839)
16524;16525;0.003365;LINESTRING(37.583840 55.769991,37.583858 55.770003,37.583871 55.770016)
8761;8762;0.008987;LINESTRING(37.649499 55.771801,37.649444 55.771786,37.649373 55.771762)
14504;22001;0.014813;LINESTRING(37.578556 55.766669,37.578600 55.766749,37.578628 55.766796)
15603;15601;0.003294;LINESTRING(37.600497 55.748836,37.600520 55.748834,37.600550 55.748833)
1416;1418;0.023293;LINESTRING(37.628940 55.760192,37.628740 55.760083,37.628673 55.760046)
7935;7936;0.006615;LINESTRING(37.591077 55.731574,37.591027 55.731593,37.590993 55.731610)
22485;22486;0.002516;LINESTRING(37.623505 55.729836,37.623515 55.729826,37.623521 55.729816)
11463;11464;0.046093;LINESTRING(37.667348 55.754854,37.666965 55.754906,37.666631 55.754949)
2009;2007;0.007478;LINESTRING(37.654896 55.758770,37.654888 55.758768,37.654784 55.758746)
3776;3777;0.015433;LINESTRING(37.633525 55.742498,37.633744 55.742544,37.633755 55.742547)
11209;11210;0.019263;LINESTRING(37.580090 55.760645,37.580040 55.760675,37.579847 55.760750)
5273;5271;0.017878;LINESTRING(37.589610 55.742896,37.589659 55.742920,37.589826 55.743001)
15811;15809;0.018611;LINESTRING(37.606966 55.760684,37.606819 55.760558,37.606802 55.760544)
18330;5058;0.007758;LINESTRING(37.651586 55.738912,37.651647 55.738897,37.651626 55.738867)
18330;5073;0.037347;LINESTRING(37.651586 55.738912,37.651647 55.738897,37.651861 55.739170)
9639;9640;0.015942;LINESTRING(37.685281 55.773583,37.685192 55.773625,37.685140 55.773697)
22796;13200;0.009785;LINESTRING(37.686209 55.771601,37.686154 55.771595,37.686170 55.771652)
22796;13265;0.010651;LINESTRING(37.686209 55.771601,37.686154 55.771595,37.686039 55.771597)
22796;15392;0.041580;LINESTRING(37.686209 55.771601,37.686154 55.771595,37.686100 55.771254)
3234;3235;0.034088;LINESTRING(37.653271 55.742851,37.652875 55.743007,37.652824 55.743027)
15469;15467;0.007949;LINESTRING(37.670859 55.763755,37.670825 55.763720,37.670792 55.763694)
15537;15535;0.032215;LINESTRING(37.636313 55.752922,37.636270 55.752983,37.636115 55.753189)
11964;20936;0.017082;LINESTRING(37.630143 55.738999,37.630094 55.739108,37.630078 55.739149)
11964;3891;0.013639;LINESTRING(37.630143 55.738999,37.630094 55.739108,37.630075 55.739106)
3841;3843;0.035056;LINESTRING(37.631938 55.734632,37.631743 55.734897,37.631724 55.734924)
16971;16972;0.013462;LINESTRING(37.642051 55.747929,37.642146 55.747965,37.642235 55.747992)
15417;15415;0.007394;LINESTRING(37.665340 55.763264,37.665262 55.763252,37.665227 55.763244)
23446;23448;0.043322;LINESTRING(37.659959 55.736577,37.660113 55.736651,37.660475 55.736836)
3581;3582;0.014599;LINESTRING(37.627692 55.733880,37.627705 55.733956,37.627713 55.734011)
24269;24270;0.049332;LINESTRING(37.657042 55.747165,37.657486 55.747180,37.657829 55.747190)
6190;6188;0.013887;LINESTRING(37.616537 55.738451,37.616465 55.738542,37.616448 55.738566)
20502;20503;0.002085;LINESTRING(37.618267 55.773750,37.618256 55.773757,37.618242 55.773763)
15391;13265;0.045328;LINESTRING(37.686100 55.771254,37.686154 55.771595,37.686039 55.771597)
15391;22797;0.041580;LINESTRING(37.686100 55.771254,37.686154 55.771595,37.686209 55.771601)
15391;13200;0.044463;LINESTRING(37.686100 55.771254,37.686154 55.771595,37.686170 55.771652)
12789;12787;0.021590;LINESTRING(37.638884 55.743270,37.638947 55.743204,37.639039 55.743096)
23229;23230;0.034283;LINESTRING(37.612360 55.770413,37.612819 55.770550,37.612844 55.770557)
14251;14253;0.015615;LINESTRING(37.600875 55.761994,37.600852 55.762002,37.600664 55.762069)
19247;19249;0.015023;LINESTRING(37.604840 55.771520,37.604887 55.771408,37.604895 55.771389)
3383;3384;0.007196;LINESTRING(37.639214 55.759154,37.639151 55.759199,37.639143 55.759205)
17687;17688;0.018711;LINESTRING(37.596733 55.734207,37.596879 55.734124,37.596946 55.734089)
7076;7077;0.026707;LINESTRING(37.666367 55.743950,37.666637 55.744101,37.666670 55.744120)
4353;4351;0.003805;LINESTRING(37.673602 55.756973,37.673648 55.756970,37.673662 55.756972)
24930;24931;0.011017;LINESTRING(37.647155 55.757723,37.647108 55.757790,37.647096 55.757816)
8643;8644;0.003658;LINESTRING(37.614299 55.744633,37.614269 55.744635,37.614242 55.744641)
12327;12328;0.005381;LINESTRING(37.624519 55.739374,37.624516 55.739348,37.624513 55.739326)
11513;11462;0.023780;LINESTRING(37.667778 55.754631,37.667905 55.754778,37.667818 55.754790)
11513;11511;0.019262;LINESTRING(37.667778 55.754631,37.667905 55.754778,37.667917 55.754786)
16029;16030;0.055850;LINESTRING(37.657817 55.757087,37.657861 55.757345,37.657878 55.757588)
17039;17037;0.026848;LINESTRING(37.561893 55.746905,37.561955 55.747115,37.561964 55.747143)
25393;25395;0.031500;LINESTRING(37.580030 55.765018,37.580230 55.764946,37.580454 55.764865)
3260;3261;0.011190;LINESTRING(37.641637 55.751416,37.641714 55.751480,37.641734 55.751501)
3593;13580;0.021579;LINESTRING(37.626687 55.748617,37.626696 55.748643,37.626992 55.748658)
15131;15132;0.018905;LINESTRING(37.652378 55.743201,37.652225 55.743261,37.652128 55.743297)
17402;17404;0.002208;LINESTRING(37.577306 55.765621,37.577289 55.765622,37.577271 55.765620)
11720;11721;0.020290;LINESTRING(37.618507 55.738049,37.618572 55.737964,37.618633 55.737881)
19032;19030;0.003913;LINESTRING(37.580859 55.749519,37.580830 55.749518,37.580804 55.749506)
10536;10538;0.002812;LINESTRING(37.579695 55.759030,37.579698 55.759042,37.579700 55.759055)
4406;4407;0.018067;LINESTRING(37.673384 55.759158,37.673518 55.759173,37.673669 55.759179)
5298;14919;0.012112;LINESTRING(37.586848 55.741794,37.586737 55.741757,37.586773 55.741727)
5298;5300;0.040923;LINESTRING(37.586848 55.741794,37.586737 55.741757,37.586281 55.741611)
21513;21514;0.001719;LINESTRING(37.649211 55.759337,37.649198 55.759344,37.649193 55.759348)
3412;3413;0.011426;LINESTRING(37.655331 55.743662,37.655406 55.743692,37.655479 55.743722)
16600;16601;0.014790;LINESTRING(37.585447 55.766497,37.585534 55.766559,37.585593 55.766602)
9708;9709;0.059701;LINESTRING(37.630914 55.733211,37.630840 55.733196,37.630036 55.733001)
25005;25002;0.044239;LINESTRING(37.663705 55.748898,37.663920 55.748712,37.664095 55.748566)
7398;7399;0.027750;LINESTRING(37.593372 55.737902,37.593533 55.737829,37.593720 55.737748)
13195;13196;0.035630;LINESTRING(37.678981 55.773330,37.678538 55.773206,37.678471 55.773188)
8158;8159;0.053114;LINESTRING(37.579502 55.743012,37.579357 55.742983,37.578702 55.742852)
8158;22119;0.014341;LINESTRING(37.579502 55.743012,37.579357 55.742983,37.579373 55.742942)
20431;20433;0.021028;LINESTRING(37.680191 55.763327,37.680213 55.763422,37.680236 55.763514)
11268;11269;0.037511;LINESTRING(37.667950 55.768698,37.668146 55.768796,37.668397 55.768922)
22626;22628;0.016909;LINESTRING(37.635143 55.735152,37.635330 55.735168,37.635410 55.735175)
10199;24841;0.030786;LINESTRING(37.670685 55.769370,37.670585 55.769415,37.670333 55.769563)
10199;24847;0.016742;LINESTRING(37.670685 55.769370,37.670585 55.769415,37.670467 55.769457)
14019;14017;0.019316;LINESTRING(37.578455 55.757656,37.578482 55.757745,37.578507 55.757827)
11201;11199;0.007119;LINESTRING(37.578577 55.758221,37.578578 55.758239,37.578580 55.758285)
11150;11151;0.005435;LINESTRING(37.604870 55.764634,37.604845 55.764619,37.604814 55.764596)
19811;19812;0.006238;LINESTRING(37.643445 55.744108,37.643465 55.744088,37.643494 55.744059)
19811;25353;0.010566;LINESTRING(37.643445 55.744108,37.643465 55.744088,37.643576 55.744123)
1515;1513;0.023175;LINESTRING(37.658218 55.762110,37.658011 55.762080,37.657860 55.762058)
20031;16194;0.010647;LINESTRING(37.577888 55.742761,37.577846 55.742682,37.577840 55.742669)
6806;16108;0.010428;LINESTRING(37.642771 55.752675,37.642680 55.752691,37.642611 55.752702)
14777;14778;0.002626;LINESTRING(37.608266 55.730816,37.608259 55.730827,37.608259 55.730839)
7297;7295;0.050120;LINESTRING(37.605379 55.740432,37.605409 55.740481,37.605639 55.740858)
17670;20509;0.021754;LINESTRING(37.616168 55.729710,37.616114 55.729703,37.615822 55.729701)
2513;2514;0.010277;LINESTRING(37.676628 55.744754,37.676575 55.744751,37.676465 55.744743)
3480;3478;0.005936;LINESTRING(37.659290 55.744934,37.659318 55.744915,37.659355 55.744895)
8343;8341;0.016414;LINESTRING(37.680778 55.742262,37.680900 55.742226,37.681011 55.742195)
3921;3922;0.024936;LINESTRING(37.618756 55.742376,37.618891 55.742221,37.618931 55.742175)
2054;2056;0.005026;LINESTRING(37.647582 55.753045,37.647598 55.753045,37.647662 55.753044)
25027;25028;0.010083;LINESTRING(37.622671 55.768156,37.622675 55.768190,37.622678 55.768247)
168;170;0.024497;LINESTRING(37.654188 55.766416,37.654467 55.766486,37.654547 55.766505)
14340;24848;0.032734;LINESTRING(37.668456 55.769689,37.668707 55.769684,37.668979 55.769679)
14340;24834;0.032611;LINESTRING(37.668456 55.769689,37.668707 55.769684,37.668971 55.769654)
15680;15681;0.008524;LINESTRING(37.641018 55.766843,37.640964 55.766817,37.640915 55.766794)
17480;17481;0.087089;LINESTRING(37.576476 55.768945,37.575372 55.769016,37.575092 55.769034)
4814;4812;0.006000;LINESTRING(37.625689 55.739026,37.625684 55.738997,37.625681 55.738973)
13952;13954;0.050434;LINESTRING(37.574325 55.759280,37.574780 55.759164,37.575057 55.759091)
92;10433;0.022466;LINESTRING(37.596504 55.770520,37.596531 55.770506,37.596273 55.770396)
5015;5016;0.029851;LINESTRING(37.574389 55.762012,37.574373 55.762107,37.574343 55.762279)
11818;11819;0.042438;LINESTRING(37.617904 55.748855,37.618387 55.748926,37.618561 55.748950)
4917;4918;0.006617;LINESTRING(37.575140 55.752341,37.575147 55.752371,37.575170 55.752397)
2688;2690;0.057317;LINESTRING(37.603750 55.749663,37.603545 55.749386,37.603398 55.749187)
21791;21792;0.035231;LINESTRING(37.571089 55.751367,37.571007 55.751423,37.570706 55.751600)
20499;20500;0.002227;LINESTRING(37.618311 55.773698,37.618309 55.773708,37.618303 55.773717)
5717;5718;0.007152;LINESTRING(37.655340 55.760117,37.655248 55.760105,37.655228 55.760103)
1095;1096;0.028998;LINESTRING(37.614282 55.770709,37.614722 55.770749,37.614740 55.770750)
11537;11535;0.042104;LINESTRING(37.696244 55.734875,37.696413 55.735195,37.696435 55.735238)
20780;20781;0.005859;LINESTRING(37.642531 55.750509,37.642532 55.750472,37.642539 55.750457)
20460;20458;0.035608;LINESTRING(37.679549 55.768362,37.679584 55.768192,37.679612 55.768044)
15766;15768;0.021340;LINESTRING(37.594216 55.754527,37.594231 55.754522,37.594519 55.754438)
15897;12324;0.034881;LINESTRING(37.624692 55.740460,37.624755 55.740457,37.624671 55.740183)
24919;4679;0.040046;LINESTRING(37.650935 55.749340,37.651492 55.749384,37.651570 55.749389)
24919;24985;0.083200;LINESTRING(37.650935 55.749340,37.651492 55.749384,37.652251 55.749447)
24005;24003;0.007191;LINESTRING(37.635822 55.734659,37.635834 55.734640,37.635861 55.734598)
6072;6074;0.003977;LINESTRING(37.661786 55.751564,37.661740 55.751567,37.661723 55.751569)
3022;3023;0.029542;LINESTRING(37.602897 55.754424,37.602945 55.754319,37.603018 55.754167)
19689;12920;0.042842;LINESTRING(37.642805 55.748668,37.642202 55.748543,37.642169 55.748558)
19689;22415;0.054771;LINESTRING(37.642805 55.748668,37.642202 55.748543,37.641985 55.748496)
8288;8290;0.036362;LINESTRING(37.681633 55.745273,37.681578 55.745324,37.681379 55.745566)
22969;13282;0.021803;LINESTRING(37.686351 55.761766,37.686488 55.761717,37.686400 55.761625)
22969;22968;0.021907;LINESTRING(37.686351 55.761766,37.686488 55.761717,37.686641 55.761656)
13424;13422;0.034639;LINESTRING(37.599990 55.744136,37.599925 55.744112,37.599516 55.743975)
25112;2250;0.016475;LINESTRING(37.636848 55.731029,37.637008 55.731057,37.637095 55.731080)
15330;15332;0.040065;LINESTRING(37.576184 55.738790,37.576087 55.738533,37.576050 55.738438)
20534;20535;0.017872;LINESTRING(37.620081 55.767520,37.619951 55.767539,37.619805 55.767561)
3420;3421;0.002683;LINESTRING(37.657402 55.744496,37.657418 55.744504,37.657432 55.744513)
12980;12981;0.050646;LINESTRING(37.663735 55.746971,37.663346 55.747010,37.662938 55.747051)
16434;16435;0.013746;LINESTRING(37.651700 55.771051,37.651708 55.771066,37.651766 55.771169)
13492;13490;0.015418;LINESTRING(37.564220 55.764138,37.564056 55.764153,37.563976 55.764159)
13965;15184;0.011730;LINESTRING(37.576116 55.758820,37.576066 55.758828,37.576070 55.758752)
13965;15185;0.008357;LINESTRING(37.576116 55.758820,37.576066 55.758828,37.576038 55.758872)
13965;13963;0.008019;LINESTRING(37.576116 55.758820,37.576066 55.758828,37.575997 55.758847)
9882;9883;0.018416;LINESTRING(37.583944 55.738879,37.583909 55.738968,37.583879 55.739041)
13471;13472;0.044331;LINESTRING(37.622602 55.759243,37.622777 55.759264,37.623292 55.759333)
22157;22159;0.030533;LINESTRING(37.644631 55.753715,37.644721 55.753806,37.644867 55.753955)
4793;4795;0.005304;LINESTRING(37.625648 55.737230,37.625649 55.737259,37.625649 55.737277)
10524;10526;0.026176;LINESTRING(37.579958 55.758556,37.579617 55.758623,37.579579 55.758647)
3379;3380;0.011114;LINESTRING(37.639631 55.758787,37.639598 55.758825,37.639549 55.758876)
23786;23787;0.021497;LINESTRING(37.579014 55.772675,37.578973 55.772606,37.578905 55.772492)
18486;13339;0.014189;LINESTRING(37.571184 55.739610,37.571102 55.739616,37.571140 55.739694)
18486;13730;0.015382;LINESTRING(37.571184 55.739610,37.571102 55.739616,37.570965 55.739566)
13076;13077;0.009415;LINESTRING(37.632119 55.749613,37.631993 55.749630,37.631972 55.749631)
10819;10820;0.019367;LINESTRING(37.674589 55.736482,37.674536 55.736469,37.674318 55.736399)
5634;5635;0.012620;LINESTRING(37.577209 55.755179,37.577109 55.755181,37.577009 55.755188)
15863;15864;0.006123;LINESTRING(37.607686 55.762242,37.607721 55.762274,37.607737 55.762289)
15672;15673;0.014481;LINESTRING(37.643031 55.767691,37.642872 55.767628,37.642842 55.767616)
6483;6485;0.005265;LINESTRING(37.593289 55.760683,37.593253 55.760710,37.593237 55.760720)
15565;18404;0.024496;LINESTRING(37.583873 55.752524,37.583949 55.752534,37.584262 55.752534)
13638;13640;0.047665;LINESTRING(37.614665 55.741278,37.614939 55.740994,37.615024 55.740900)
14017;14015;0.013795;LINESTRING(37.578507 55.757827,37.578531 55.757910,37.578542 55.757950)
2163;1934;0.007788;LINESTRING(37.647283 55.763314,37.647242 55.763294,37.647195 55.763324)
17693;16705;0.041387;LINESTRING(37.646181 55.735589,37.646247 55.735607,37.646092 55.735926)
12123;3003;0.007835;LINESTRING(37.601781 55.757073,37.601841 55.757063,37.601869 55.757031)
12123;12121;0.012232;LINESTRING(37.601781 55.757073,37.601841 55.757063,37.601971 55.757047)
5949;5951;0.132701;LINESTRING(37.664553 55.756935,37.664585 55.756946,37.666640 55.757139)
3590;3591;0.017245;LINESTRING(37.627784 55.735117,37.627785 55.735230,37.627788 55.735272)
21162;12108;0.005650;LINESTRING(37.603476 55.756860,37.603462 55.756862,37.603389 55.756873)
10287;10289;0.012760;LINESTRING(37.680443 55.746132,37.680360 55.746155,37.680260 55.746183)
16207;16205;0.029179;LINESTRING(37.577208 55.741351,37.577224 55.741394,37.577322 55.741605)
11899;11897;0.016796;LINESTRING(37.598159 55.755688,37.598200 55.755644,37.598275 55.755552)
13589;13590;0.024812;LINESTRING(37.631472 55.748355,37.631668 55.748326,37.631851 55.748291)
18270;6508;0.029247;LINESTRING(37.587847 55.763254,37.587975 55.763414,37.588093 55.763357)
18270;18271;0.036892;LINESTRING(37.587847 55.763254,37.587975 55.763414,37.588101 55.763553)
4585;4586;0.005707;LINESTRING(37.686517 55.763087,37.686543 55.763068,37.686567 55.763044)
10203;10201;0.036878;LINESTRING(37.671290 55.769078,37.670912 55.769271,37.670848 55.769298)
18932;18930;0.014536;LINESTRING(37.593454 55.751918,37.593463 55.751898,37.593514 55.751792)
10634;10632;0.024317;LINESTRING(37.625932 55.765046,37.625912 55.764860,37.625906 55.764828)
22170;22168;0.016314;LINESTRING(37.631821 55.736694,37.631652 55.736636,37.631603 55.736614)
21827;21825;0.040009;LINESTRING(37.647451 55.746791,37.647623 55.746626,37.647774 55.746481)
7659;7661;0.031770;LINESTRING(37.625082 55.733122,37.624719 55.733145,37.624578 55.733154)
633;634;0.009699;LINESTRING(37.626474 55.745986,37.626537 55.745991,37.626628 55.745997)
19437;19438;0.006600;LINESTRING(37.572909 55.758517,37.572856 55.758515,37.572831 55.758489)
10951;10952;0.020800;LINESTRING(37.657861 55.754735,37.658009 55.754716,37.658186 55.754696)
10541;10539;0.004051;LINESTRING(37.579706 55.759091,37.579703 55.759068,37.579700 55.759055)
19499;19500;0.016989;LINESTRING(37.600468 55.754609,37.600495 55.754546,37.600521 55.754459)
22236;22237;0.011625;LINESTRING(37.660525 55.734807,37.660592 55.734819,37.660687 55.734856)
4137;4138;0.066032;LINESTRING(37.659773 55.731857,37.659904 55.731670,37.660147 55.731302)
24286;24288;0.015494;LINESTRING(37.611378 55.752581,37.611365 55.752582,37.611152 55.752527)
21104;21093;0.078110;LINESTRING(37.576369 55.734098,37.576935 55.734345,37.577353 55.734529)
11734;11735;0.026525;LINESTRING(37.619590 55.735385,37.619583 55.735291,37.619567 55.735147)
22514;22515;0.008873;LINESTRING(37.594175 55.735305,37.594239 55.735271,37.594277 55.735250)
9341;9339;0.011277;LINESTRING(37.578855 55.734217,37.578776 55.734180,37.578719 55.734151)
15516;15517;0.017609;LINESTRING(37.589170 55.772870,37.589116 55.772901,37.588972 55.772983)
1884;1885;0.015453;LINESTRING(37.636326 55.765972,37.636196 55.765888,37.636166 55.765867)
7628;7629;0.011307;LINESTRING(37.621521 55.743287,37.621477 55.743373,37.621471 55.743385)
3101;23634;0.015591;LINESTRING(37.606857 55.766186,37.606968 55.766101,37.607005 55.766074)
4422;4423;0.006976;LINESTRING(37.603327 55.743951,37.603393 55.743927,37.603424 55.743922)
19288;19336;0.013960;LINESTRING(37.599481 55.774279,37.599555 55.774240,37.599467 55.774193)
19288;19286;0.011464;LINESTRING(37.599481 55.774279,37.599555 55.774240,37.599617 55.774210)
944;945;0.025722;LINESTRING(37.625371 55.767872,37.625325 55.767875,37.624966 55.767911)
6282;6284;0.034181;LINESTRING(37.616293 55.734946,37.616693 55.734940,37.616839 55.734939)
24611;24612;0.006994;LINESTRING(37.656110 55.750870,37.656097 55.750892,37.656083 55.750931)
15433;15431;0.027584;LINESTRING(37.667252 55.763474,37.667127 55.763464,37.666816 55.763435)
1788;1790;0.018925;LINESTRING(37.594162 55.744738,37.594022 55.744745,37.593861 55.744753)
669;670;0.004514;LINESTRING(37.621545 55.773314,37.621515 55.773330,37.621488 55.773340)
20957;20958;0.019942;LINESTRING(37.594712 55.771528,37.594668 55.771504,37.594484 55.771403)
24965;24966;0.008062;LINESTRING(37.649532 55.760374,37.649569 55.760397,37.649619 55.760428)
17580;17582;0.016464;LINESTRING(37.576199 55.770983,37.576239 55.771095,37.576242 55.771129)
16421;16419;0.009782;LINESTRING(37.570663 55.771697,37.570612 55.771679,37.570531 55.771650)
13501;13503;0.014356;LINESTRING(37.568259 55.763786,37.568396 55.763776,37.568487 55.763770)
11427;9779;0.017609;LINESTRING(37.667932 55.746223,37.668000 55.746109,37.667951 55.746082)
11427;13052;0.022265;LINESTRING(37.667932 55.746223,37.668000 55.746109,37.668074 55.746040)
13612;13610;0.061271;LINESTRING(37.613548 55.745983,37.613680 55.745821,37.613956 55.745482)
12489;12491;0.018021;LINESTRING(37.679126 55.770204,37.679136 55.770163,37.679165 55.770044)
22751;22753;0.024509;LINESTRING(37.579230 55.767649,37.579192 55.767600,37.579075 55.767447)
5772;9654;0.022267;LINESTRING(37.685131 55.769011,37.685170 55.769025,37.685397 55.769143)
13170;13168;0.020117;LINESTRING(37.634844 55.745984,37.634719 55.746034,37.634576 55.746084)
14575;14576;0.019166;LINESTRING(37.661707 55.753444,37.661729 55.753419,37.661840 55.753289)
5945;5947;0.005477;LINESTRING(37.664486 55.756860,37.664486 55.756889,37.664504 55.756906)
7210;7211;0.011643;LINESTRING(37.593657 55.731176,37.593722 55.731159,37.593827 55.731133)
7210;11861;0.025302;LINESTRING(37.593657 55.731176,37.593722 55.731159,37.593860 55.731329)
23570;15111;0.015233;LINESTRING(37.654695 55.742007,37.654726 55.742085,37.654636 55.742111)
23570;23434;0.017976;LINESTRING(37.654695 55.742007,37.654726 55.742085,37.654782 55.742010)
23570;7196;0.026925;LINESTRING(37.654695 55.742007,37.654726 55.742085,37.654793 55.742242)
23570;12225;0.014696;LINESTRING(37.654695 55.742007,37.654726 55.742085,37.654698 55.742134)
6864;6898;0.015019;LINESTRING(37.605569 55.759398,37.605430 55.759475,37.605436 55.759500)
6864;2890;0.013520;LINESTRING(37.605569 55.759398,37.605430 55.759475,37.605429 55.759463)
6864;6862;0.018246;LINESTRING(37.605569 55.759398,37.605430 55.759475,37.605363 55.759514)
13560;13561;0.060704;LINESTRING(37.631497 55.748403,37.631298 55.748432,37.630552 55.748525)
22044;406;0.013226;LINESTRING(37.596669 55.769558,37.596747 55.769591,37.596674 55.769641)
22044;23719;0.012077;LINESTRING(37.596669 55.769558,37.596747 55.769591,37.596821 55.769625)
743;741;0.017850;LINESTRING(37.623957 55.770399,37.623793 55.770388,37.623674 55.770380)
18190;18192;0.012883;LINESTRING(37.589440 55.758785,37.589624 55.758754,37.589637 55.758752)
11405;11406;0.052150;LINESTRING(37.664514 55.736298,37.664411 55.736358,37.663930 55.736633)
13048;13050;0.002665;LINESTRING(37.664276 55.747412,37.664268 55.747424,37.664255 55.747432)
19396;19397;0.008563;LINESTRING(37.646450 55.759146,37.646442 55.759158,37.646399 55.759217)
14945;14947;0.009504;LINESTRING(37.670302 55.741034,37.670349 55.740972,37.670364 55.740956)
7296;7298;0.054474;LINESTRING(37.605379 55.740432,37.605349 55.740383,37.605104 55.739967)
1246;1247;0.051017;LINESTRING(37.621425 55.759321,37.621410 55.759355,37.621190 55.759761)
15151;15153;0.037827;LINESTRING(37.570202 55.754784,37.569982 55.754500,37.569959 55.754473)
20084;20085;0.061957;LINESTRING(37.652767 55.769772,37.652317 55.769880,37.651856 55.769990)
1005;1006;0.022041;LINESTRING(37.611063 55.730209,37.610905 55.730251,37.610747 55.730297)
8815;8813;0.030416;LINESTRING(37.574648 55.767488,37.574546 55.767504,37.574178 55.767560)
20349;762;0.006473;LINESTRING(37.631316 55.766362,37.631324 55.766389,37.631380 55.766386)
20349;785;0.008571;LINESTRING(37.631316 55.766362,37.631324 55.766389,37.631367 55.766433)
2167;2168;0.029089;LINESTRING(37.648972 55.762559,37.649206 55.762681,37.649317 55.762735)
6376;6378;0.007474;LINESTRING(37.623134 55.732750,37.623070 55.732747,37.623015 55.732742)
9886;9887;0.013162;LINESTRING(37.583493 55.740000,37.583463 55.740076,37.583448 55.740116)
20693;20694;0.010833;LINESTRING(37.619400 55.746570,37.619313 55.746571,37.619229 55.746561)
13888;13890;0.049845;LINESTRING(37.650616 55.737824,37.650352 55.737564,37.650215 55.737437)
9606;9604;0.003934;LINESTRING(37.662840 55.762416,37.662809 55.762422,37.662781 55.762429)
18017;18019;0.028130;LINESTRING(37.575888 55.744688,37.576040 55.744849,37.576098 55.744912)
5857;23784;0.020029;LINESTRING(37.658249 55.732922,37.658152 55.732897,37.657956 55.732849)
5857;6067;0.008539;LINESTRING(37.658249 55.732922,37.658152 55.732897,37.658139 55.732913)
18902;18904;0.006597;LINESTRING(37.583483 55.750730,37.583454 55.750725,37.583382 55.750714)
